protein_idx,gene_id,gene_symbol
15432,400389,NA
15433,400581,GRAPL
15434,79831,KDM8
15435,91272,BOD1
15436,80851,SH3BP5L
15437,80856,KIAA1715
15438,132204,SYNPR
15439,344191,EVX2
15440,387893,KMT5A
15441,6911,TBX6
15442,157753,TMEM74
15443,58158,NEUROD4
15444,221491,C6orf1
15445,10894,LYVE1
15446,10630,PDPN
15447,4501,MT1X
15448,4490,MT1B
15449,345456,PFN3
15450,4118,MAL
15451,1730,DIAPH2
15452,65124,SOWAHC
15453,23639,LRRC6
15454,55843,ARHGAP15
15455,7697,ZNF138
15456,54777,CFAP46
15457,56942,CMC2
15458,692094,MSMP
15459,3236,HOXD10
15460,84334,APOPT1
15461,6582,SLC22A2
15462,389337,ARHGEF37
15463,55119,PRPF38B
15464,5075,PAX1
15465,283848,CES4A
15466,23491,CES3
15467,9792,SERTAD2
15468,1997,ELF1
15469,221223,CES5A
15470,26027,ACOT11
15471,552889,ATXN7L3B
15472,113246,C12orf57
15473,148206,ZNF714
15474,55227,LRRC1
15475,65990,FAM173A
15476,51058,ZNF691
15477,29070,CCDC113
15478,81553,FAM49A
15479,151354,FAM84A
15480,55237,VRTN
15481,283571,PROX2
15482,55130,ARMC4
15483,121665,SPPL3
15484,10224,ZNF443
15485,51696,HECA
15486,4818,NKG7
15487,54714,CNGB3
15488,9626,GUCA1C
15489,2981,GUCA2B
15490,3821,KLRC1
15491,23574,NA
15492,50626,CYHR1
15493,7738,ZNF184
15494,7564,ZNF16
15495,26148,C10orf12
15496,84240,ZCCHC9
15497,79742,CXorf36
15498,23506,GLTSCR1L
15499,91433,RCCD1
15500,375444,C5orf34
15501,54542,RC3H2
15502,79746,ECHDC3
15503,64241,ABCG8
15504,64240,ABCG5
15505,4070,TACSTD2
15506,1774,DNASE1L1
15507,85014,TMEM141
15508,56033,BARX1
15509,84268,RPAIN
15510,54360,CYTL1
15511,23052,ENDOD1
15512,23045,NA
15513,284349,ZNF283
15514,284439,SLC25A42
15515,219287,AMER2
15516,23177,CEP68
15517,22834,ZNF652
15518,92999,ZBTB47
15519,339451,KLHL17
15520,22990,PCNX1
15521,399909,PCNX3
15522,220441,RNF152
15523,114899,C1QTNF3
15524,145553,MDP1
15525,155060,NA
15526,170392,OIT3
15527,23201,FAM168A
15528,170394,PWWP2B
15529,90525,SHF
15530,9235,IL32
15531,79794,C12orf49
15532,387715,ARMS2
15533,54738,FEV
15534,339487,ZBTB8OS
15535,51761,ATP8A2
15536,147965,FAM98C
15537,391104,VHLL
15538,64839,FBXL17
15539,83591,THAP2
15540,284252,KCTD1
15541,64061,TSPYL2
15542,105,ADARB2
15543,23536,ADAT1
15544,161931,ADAD2
15545,1046,CDX4
15546,4814,NINJ1
15547,94101,ORMDL1
15548,94103,ORMDL3
15549,23732,FRRS1L
15550,11068,CYB561D2
15551,730087,ZNF726
15552,100996626,NA
15553,92667,MGME1
15554,55576,STAB2
15555,57453,DSCAML1
15556,57048,PLSCR3
15557,642559,NA
15558,4858,NOVA2
15559,2128,EVX1
15560,113177,IZUMO4
15561,126638,RPTN
15562,285190,RGPD4
15563,3811,KIR3DL1
15564,57699,CPNE5
15565,267002,PGBD2
15566,8448,DOC2A
15567,121256,TMEM132D
15568,129446,XIRP2
15569,57683,ZDBF2
15570,150928,NA
15571,374393,FAM111B
15572,9499,MYOT
15573,112970,KTI12
15574,112479,ERI2
15575,221294,NT5DC1
15576,57758,SCUBE2
15577,85455,DISP2
15578,147111,NOTUM
15579,91653,BOC
15580,8643,PTCH2
15581,7772,ZNF229
15582,57528,KCTD16
15583,7771,ZNF112
15584,627,BDNF
15585,150084,IGSF5
15586,434,ASIP
15587,57604,KIAA1456
15588,57570,TRMT5
15589,220979,C10orf25
15590,55316,RSAD1
15591,51409,HEMK1
15592,7779,SLC30A1
15593,11322,TMC6
15594,55790,CSGALNACT1
15595,60484,HAPLN2
15596,9909,DENND4B
15597,55335,NIPSNAP3B
15598,27141,CIDEB
15599,55238,SLC38A7
15600,121599,SPIC
15601,7542,ZFPL1
15602,9436,NCR2
15603,9899,SV2B
15604,9926,LPGAT1
15605,9900,SV2A
15606,128344,PIFO
15607,84280,BTBD10
15608,4059,BCAM
15609,148867,SLC30A7
15610,84174,SLA2
15611,126859,AXDND1
15612,203228,C9orf72
15613,84542,KIAA1841
15614,441525,SPANXN4
15615,79629,OCEL1
15616,84874,ZNF514
15617,84648,LCE3D
15618,83607,AMMECR1L
15619,64097,EPB41L4A
15620,55082,ARGLU1
15621,140730,RIMS4
15622,29931,NA
15623,91894,C11orf52
15624,5273,SERPINB10
15625,10602,CDC42EP3
15626,55796,MBNL3
15627,123970,C16orf78
15628,201725,C4orf46
15629,10586,MAB21L2
15630,8510,MMP23B
15631,93664,CADPS2
15632,25901,CCDC28A
15633,10848,PPP1R13L
15634,440699,LRRC52
15635,57711,ZNF529
15636,128434,VSTM2L
15637,90324,CCDC97
15638,90288,EFCAB12
15639,23373,CRTC1
15640,84700,MYO18B
15641,2029,ENSA
15642,9058,SLC13A2
15643,8926,SNURF
15644,26261,FBXO24
15645,148741,ANKRD35
15646,221091,LRRN4CL
15647,51042,ZNF593
15648,10227,MFSD10
15649,10361,NPM2
15650,25921,ZDHHC5
15651,151827,LRRC34
15652,100126693,NA
15653,256158,HMCN2
15654,54827,NXPE4
15655,23580,CDC42EP4
15656,23401,FRAT2
15657,10023,FRAT1
15658,85407,NKD1
15659,80319,CXXC4
15660,64651,CSRNP1
15661,22881,ANKRD6
15662,51523,CXXC5
15663,1378,CR1
15664,2218,FKTN
15665,84296,GINS4
15666,647309,GMNC
15667,10777,ARPP21
15668,11240,PADI2
15669,83552,MFRP
15670,114902,C1QTNF5
15671,348262,FAM195B
15672,136647,MPLKIP
15673,152007,GLIPR2
15674,389400,GFRAL
15675,441549,CDNF
15676,85320,ABCC11
15677,94160,ABCC12
15678,158160,NA
15679,347734,SLC35B2
15680,79465,ULBP3
15681,26090,ABHD12
15682,84302,TMEM246
15683,10052,GJC1
15684,286410,ATP11C
15685,116238,TLCD1
15686,57182,ANKRD50
15687,100131244,ANKRD63
15688,728747,ANKRD20A4
15689,51239,ANKRD39
15690,728780,ANKDD1B
15691,163782,KANK4
15692,170961,ANKRD24
15693,116729,PPP1R27
15694,374860,ANKRD30B
15695,284353,NKPD1
15696,147463,ANKRD29
15697,256949,KANK3
15698,353322,ANKRD37
15699,122416,ANKRD9
15700,342908,ZNF404
15701,56311,ANKRD7
15702,255239,ANKK1
15703,100526835,FPGT-TNNI3K
15704,253650,ANKRD18A
15705,84807,NFKBID
15706,84210,ANKRD20A1
15707,79645,EFCAB1
15708,441430,ANKRD20A2
15709,441869,ANKRD65
15710,342850,ANKRD62
15711,100310846,ANKRD61
15712,91074,ANKRD30A
15713,441425,ANKRD20A3
15714,25819,NOCT
15715,131377,KLHL40
15716,10170,DHRS9
15717,163227,ZNF100
15718,170712,COX7B2
15719,53373,TPCN1
15720,100507290,ZNF865
15721,25894,PLEKHG4
15722,162681,C18orf54
15723,79366,HMGN5
15724,154754,NA
15725,6018,RLF
15726,91768,CABLES1
15727,5097,PCDH1
15728,5324,PLAG1
15729,29951,PDZRN4
15730,3720,JARID2
15731,5197,PF4V1
15732,8911,CACNA1I
15733,23036,ZNF292
15734,445328,ARHGEF35
15735,3145,HMBS
15736,388389,CCDC103
15737,7115,NA
15738,117145,THEM4
15739,54980,C2orf42
15740,84070,FAM186B
15741,142679,DUSP19
15742,246329,STAC3
15743,3502,NA
15744,5569,PKIA
15745,55592,NA
15746,140699,MROH8
15747,9581,PREPL
15748,6083,NA
15749,100169851,PATE3
15750,399967,PATE2
15751,399968,PATE4
15752,386618,KCTD4
15753,54707,GPN2
15754,51751,HIGD1B
15755,26015,RPAP1
15756,9679,FAM53B
15757,159090,FAM122B
15758,153657,TTC23L
15759,220136,CFAP53
15760,401647,GOLGA7B
15761,84518,CNFN
15762,25778,DSTYK
15763,1652,DDT
15764,100132163,NA
15765,100271715,ARHGEF33
15766,119369,NA
15767,51279,C1RL
15768,55716,LMBR1L
15769,55502,HES6
15770,84899,TMTC4
15771,222546,RFX6
15772,80264,ZNF430
15773,151393,RMDN2
15774,79957,PAQR6
15775,344838,PAQR9
15776,28984,RGCC
15777,55286,C4orf19
15778,723961,INS-IGF2
15779,2888,GRB14
15780,155066,ATP6V0E2
15781,2250,FGF5
15782,127124,ATP6V1G3
15783,51378,ANGPT4
15784,150290,DUSP18
15785,8992,ATP6V0E1
15786,3641,INSL4
15787,6013,RLN1
15788,56652,C10orf2
15789,51076,CUTC
15790,221908,PPP1R35
15791,51481,VCX3A
15792,57463,AMIGO1
15793,25789,TMEM59L
15794,3777,KCNK3
15795,6529,SLC6A1
15796,387755,INSC
15797,89958,SAPCD2
15798,8455,ATRN
15799,196483,EEF2KMT
15800,196541,METTL21C
15801,63920,ZBED8
15802,26083,TBC1D29
15803,374786,EFCAB5
15804,201232,SLC16A13
15805,57231,SNX14
15806,221395,ADGRF5
15807,492303,NA
15808,85293,KRTAP3-3
15809,4901,NRL
15810,4990,SIX6
15811,286234,SPATA31E1
15812,6518,SLC2A5
15813,167681,PRSS35
15814,64747,MFSD1
15815,9121,SLC16A5
15816,387601,SLC22A25
15817,155184,SLC2A7
15818,66035,SLC2A11
15819,140576,S100A16
15820,387775,SLC22A10
15821,201305,SPNS3
15822,162515,SLC16A11
15823,9153,SLC28A2
15824,222962,SLC29A4
15825,3177,SLC29A2
15826,10804,GJB6
15827,127534,GJB4
15828,100431172,KLRF2
15829,100131017,ZNF316
15830,244,NA
15831,339977,LRRC66
15832,339327,ZNF546
15833,339976,TRIML1
15834,115795,FANCD2OS
15835,339970,NA
15836,8492,PRSS12
15837,259197,NCR3
15838,9437,NCR1
15839,342510,CD300E
15840,152404,IGSF11
15841,909,CD1A
15842,125206,SLC5A10
15843,926,CD8B
15844,89886,SLAMF9
15845,56833,SLAMF8
15846,60489,APOBEC3G
15847,197196,NA
15848,6964,TRD
15849,150771,ITPRIPL1
15850,80023,NRSN2
15851,124565,SLC38A10
15852,9538,EI24
15853,65991,FUNDC2
15854,972,CD74
15855,3898,LAD1
15856,573971,NA
15857,123096,SLC25A29
15858,5514,PPP1R10
15859,55255,WDR41
15860,139804,RBMXL3
15861,57509,MTUS1
15862,91010,FMNL3
15863,54960,GEMIN8
15864,8079,MLF2
15865,100129696,NA
15866,55167,MSL2
15867,64427,TTC31
15868,100885848,PTGES3L
15869,440073,IQSEC3
15870,440077,ZNF705A
15871,9914,ATP2C2
15872,64218,SEMA4A
15873,80313,LRRC27
15874,257169,C9orf43
15875,83417,FCRL4
15876,84890,ADO
15877,83416,FCRL5
15878,347516,DGAT2L6
15879,54441,NA
15880,9720,CCDC144A
15881,387273,KRTAP5-10
15882,6953,TCP10
15883,132989,C4orf36
15884,401137,PRR27
15885,152816,C4orf26
15886,654322,NA
15887,90527,DUOXA1
15888,405753,DUOXA2
15889,11018,TMED1
15890,84503,ZNF527
15891,390205,LRRC10B
15892,146923,RUNDC1
15893,27170,NA
15894,256394,SERPINA11
15895,644739,NA
15896,196740,VSTM4
15897,196743,PAOX
15898,166863,RBM46
15899,221191,PRSS54
15900,57657,HCN3
15901,13,AADAC
15902,728912,NA
15903,133584,EGFLAM
15904,440087,SMCO3
15905,11036,GTF2A1L
15906,5892,RAD51D
15907,5067,CNTN3
15908,728791,NA
15909,89795,NAV3
15910,79089,TMUB2
15911,79639,TMEM53
15912,10343,PKDREJ
15913,64091,POPDC2
15914,84769,MPV17L2
15915,79083,MLPH
15916,23086,EXPH5
15917,55686,MREG
15918,113540,CMTM1
15919,114908,TMEM123
15920,56650,CLDND1
15921,338707,B4GALNT4
15922,79086,SMIM7
15923,79041,TMEM38A
15924,114882,OSBPL8
15925,9582,APOBEC3B
15926,84928,TMEM209
15927,84186,ZCCHC7
15928,55501,CHST12
15929,166012,CHST13
15930,50515,CHST11
15931,55032,SLC35A5
15932,6547,SLC8A3
15933,255252,LRRC57
15934,5625,PRODH
15935,6043,NA
15936,29103,DNAJC15
15937,100529144,CORO7-PAM16
15938,10878,CFHR3
15939,619279,ZNF704
15940,54432,YIPF1
15941,148523,CIART
15942,79841,AGBL2
15943,219736,STOX1
15944,63939,FAM217B
15945,89882,TPD52L3
15946,5325,PLAGL1
15947,64779,MTHFSD
15948,2622,GAS8
15949,23549,DNPEP
15950,64582,GPR135
15951,54020,SLC37A1
15952,89765,RSPH1
15953,285135,NA
15954,51166,AADAT
15955,150274,HSCB
15956,100288797,TMEM239
15957,2487,FRZB
15958,83931,STK40
15959,10248,POP7
15960,6569,SLC34A1
15961,368,ABCC6
15962,197021,LCTL
15963,3730,ANOS1
15964,84614,ZBTB37
15965,1087,CEACAM7
15966,9607,CARTPT
15967,4680,CEACAM6
15968,100130557,NA
15969,29923,HILPDA
15970,54989,ZNF770
15971,27148,STK36
15972,140732,SUN5
15973,6665,SOX15
15974,54502,RBM47
15975,392360,NA
15976,79370,BCL2L14
15977,79863,RBFA
15978,60592,SCOC
15979,23705,CADM1
15980,3903,LAIR1
15981,57595,PDZD4
15982,6447,SCG5
15983,57126,CD177
15984,4321,MMP12
15985,132946,ARL9
15986,9064,MAP3K6
15987,100506084,ARL17B
15988,22847,ZNF507
15989,379,ARL4D
15990,124923,SGK494
15991,26225,ARL5A
15992,7776,ZNF236
15993,390790,ARL5C
15994,92235,DUSP27
15995,23033,DOPEY1
15996,4064,CD180
15997,131096,KCNH8
15998,7552,ZNF711
15999,26509,MYOF
16000,199920,C1orf168
16001,134549,SHROOM1
16002,4584,MUC3A
16003,79919,C2orf54
16004,60495,HPSE2
16005,127495,LRRC39
16006,100653323,NA
16007,100131827,ZNF717
16008,4586,MUC5AC
16009,9016,SLC25A14
16010,1909,EDNRA
16011,2055,CLN8
16012,116224,FAM122A
16013,115111,SLC26A7
16014,1005,CDH7
16015,23357,ANGEL1
16016,6706,SPRR2G
16017,7260,TSSC1
16018,6901,TAZ
16019,157285,SGK223
16020,29106,SCG3
16021,84255,SLC37A3
16022,84688,C9orf24
16023,22887,FOXJ3
16024,6526,SLC5A3
16025,286423,NA
16026,57146,TMEM159
16027,94031,HTRA3
16028,94059,LENG9
16029,6507,SLC1A3
16030,80110,ZNF614
16031,285346,ZNF852
16032,3426,CFI
16033,152559,PAQR3
16034,51305,KCNK9
16035,3787,KCNS1
16036,11162,NUDT6
16037,122183,PRR20A
16038,285175,UNC80
16039,79135,APOO
16040,113452,TMEM54
16041,11264,PXMP4
16042,135114,HINT3
16043,51527,GSKIP
16044,2823,GPM6A
16045,85027,SMIM3
16046,387733,IFITM5
16047,402778,IFITM10
16048,389015,SLC9A4
16049,60686,C14orf93
16050,283768,NA
16051,375341,C3orf62
16052,30834,ZNRD1
16053,51020,HDDC2
16054,440050,KRTAP5-7
16055,92715,DPH7
16056,163049,ZNF791
16057,3270,HRC
16058,8632,DNAH17
16059,23600,AMACR
16060,8999,CDKL2
16061,100507170,CT47A12
16062,79953,SYNDIG1
16063,100528021,ST20-MTHFS
16064,64771,C6orf106
16065,55329,MNS1
16066,1118,CHIT1
16067,114770,PGLYRP2
16068,93134,ZNF561
16069,54811,ZNF562
16070,90007,MIDN
16071,155382,VPS37D
16072,2170,FABP3
16073,113263,GLCCI1
16074,126006,PCP2
16075,158297,SAXO1
16076,84645,C22orf23
16077,51161,C3orf18
16078,60626,RIC8A
16079,133060,OTOP1
16080,54796,BNC2
16081,79663,HSPBAP1
16082,360030,NANOGNB
16083,342900,LEUTX
16084,284355,TPRX1
16085,94030,LRRC4B
16086,51228,GLTP
16087,8785,MATN4
16088,6854,SYN2
16089,65009,NDRG4
16090,10257,ABCC4
16091,9764,KIAA0513
16092,1033,CDKN3
16093,4799,NFX1
16094,353324,SPATA12
16095,29964,PRICKLE4
16096,9457,FHL5
16097,780853,NA
16098,257194,NEGR1
16099,441250,TYW1B
16100,56986,DTWD1
16101,92255,LMBRD2
16102,9797,TATDN2
16103,81832,NETO1
16104,2898,GRIK2
16105,338412,NA
16106,148109,FAM187B
16107,57547,ZNF624
16108,340990,OTOG
16109,575,ADGRB1
16110,114836,SLAMF6
16111,8832,CD84
16112,266971,NA
16113,56062,KLHL4
16114,117153,MIA2
16115,51524,TMEM138
16116,51715,RAB23
16117,23555,TSPAN15
16118,83693,HSDL1
16119,79917,MAGIX
16120,731220,RFX8
16121,284434,NWD1
16122,128637,TBC1D20
16123,388272,C16orf87
16124,150223,YDJC
16125,283514,SIAH3
16126,26112,CCDC69
16127,149069,DCDC2B
16128,79368,FCRL2
16129,64863,METTL4
16130,57721,METTL14
16131,2524,FUT2
16132,8704,B4GALT2
16133,344022,NOTO
16134,1268,CNR1
16135,64407,RGS18
16136,29899,GPSM2
16137,375387,NRROS
16138,345193,LRIT3
16139,1833,EPYC
16140,347731,LRRTM3
16141,219527,LRRC55
16142,145581,LRFN5
16143,10234,LRRC17
16144,344657,LRRIQ4
16145,26254,OPTC
16146,6003,RGS13
16147,80059,LRRTM4
16148,25878,MXRA5
16149,645191,LINGO3
16150,57408,LRTM1
16151,79883,PODNL1
16152,150356,CHADL
16153,100130733,LRRC70
16154,164312,LRRN4
16155,127435,PODN
16156,339398,LINGO4
16157,143570,XRRA1
16158,441381,LRRC24
16159,349667,RTN4RL2
16160,116064,LRRC58
16161,57497,LRFN2
16162,654429,LRTM2
16163,166647,ADGRA3
16164,401387,LRRD1
16165,389816,LRRC26
16166,339291,LRRC30
16167,57611,ISLR2
16168,285313,IGSF10
16169,126755,LRRC38
16170,79628,SH3TC2
16171,27031,NPHP3
16172,348793,WDR53
16173,9489,PGS1
16174,8760,CDS2
16175,9481,SLC25A27
16176,9746,CLSTN3
16177,84992,PIGY
16178,5283,PIGH
16179,91137,SLC25A46
16180,441208,NA
16181,414061,DNAJB3
16182,145482,PTGR2
16183,6274,S100A3
16184,79145,CHCHD7
16185,7062,TCHH
16186,6698,SPRR1A
16187,94033,FTMT
16188,84173,ELMOD3
16189,124512,METTL23
16190,348980,HCN1
16191,64078,SLC28A3
16192,55801,IL26
16193,728953,NA
16194,55116,TMEM39B
16195,10057,ABCC5
16196,57583,TMEM181
16197,23333,DPY19L1
16198,10265,IRX5
16199,1183,CLCN4
16200,619505,NA
16201,7866,IFRD2
16202,25871,C3orf17
16203,338657,CCDC84
16204,9639,ARHGEF10
16205,2301,FOXE3
16206,100271849,MEF2B
16207,2918,GRM8
16208,10322,SMYD5
16209,114826,SMYD4
16210,728505,NA
16211,286207,CFAP157
16212,144809,FAM216B
16213,168090,C6orf118
16214,147744,TMEM190
16215,57338,JPH3
16216,158833,AWAT1
16217,121793,TEX29
16218,54868,TMEM104
16219,284346,ZNF575
16220,23200,ATP11B
16221,653140,FAM228A
16222,5455,POU3F3
16223,6786,STIM1
16224,115004,MB21D1
16225,29907,SNX15
16226,26099,SZRD1
16227,57186,RALGAPA2
16228,23111,SPG20
16229,8933,FAM127A
16230,953,ENTPD1
16231,7712,ZNF157
16232,283337,ZNF740
16233,84166,NLRC5
16234,51308,REEP2
16235,81573,ANKRD13C
16236,100294162,NA
16237,84958,SYTL1
16238,10811,NOXA1
16239,138724,C9orf131
16240,127700,OSCP1
16241,25823,TPSG1
16242,51192,CKLF
16243,152189,CMTM8
16244,51090,PLLP
16245,283460,NA
16246,26871,NA
16247,6066,NA
16248,26872,STEAP1
16249,256227,STEAP1B
16250,261729,STEAP2
16251,51364,ZMYND10
16252,115399,LRRC56
16253,90580,C19orf52
16254,23116,FAM179B
16255,286148,DPY19L4
16256,54946,SLC41A3
16257,340385,ZNF517
16258,392509,ARL13A
16259,56751,BARHL1
16260,54914,FOCAD
16261,255275,MYADML2
16262,57667,NA
16263,23145,SSPO
16264,84245,MRI1
16265,5225,PGC
16266,10877,CFHR4
16267,2165,F13B
16268,147011,PROCA1
16269,1038,CDR1
16270,56253,CRTAM
16271,285242,HTR3E
16272,347862,PDDC1
16273,390637,GDPGP1
16274,146822,CDRT15
16275,79818,ZNF552
16276,7639,ZNF85
16277,9534,ZNF254
16278,4345,CD200
16279,120071,GYLTL1B
16280,152485,ZNF827
16281,283248,RCOR2
16282,85509,MBD3L1
16283,92283,ZNF461
16284,125997,MBD3L2
16285,162239,ZFP1
16286,25770,C22orf31
16287,333929,SNAI3
16288,57597,BAHCC1
16289,4197,NA
16290,57507,ZNF608
16291,58160,NFE4
16292,124930,ANKRD13B
16293,55671,PPP4R3A
16294,3291,HSD11B2
16295,10793,ZNF273
16296,55893,ZNF395
16297,2354,FOSB
16298,126272,EID2B
16299,56731,SLC2A4RG
16300,474384,F8A3
16301,11153,FICD
16302,8263,F8A1
16303,90693,CCDC126
16304,170626,XAGE3
16305,110255168,NA
16306,110255169,NA
16307,2086,ERV3-1
16308,28442,NA
16309,1184,CLCN5
16310,2012,EMP1
16311,136263,SSMEM1
16312,55798,METTL2B
16313,81606,LBH
16314,79819,WDR78
16315,126820,WDR63
16316,144406,WDR66
16317,6029,NA
16318,10160,FARP1
16319,4324,MMP15
16320,51057,WDPCP
16321,100127889,C10orf131
16322,79762,C1orf115
16323,144110,TMEM86A
16324,5458,POU4F2
16325,55531,ELMOD1
16326,64118,DUS1L
16327,115950,ZNF653
16328,115701,ALPK2
16329,8739,HRK
16330,638,BIK
16331,5068,REG3A
16332,83999,KREMEN1
16333,389658,FAM150A
16334,79891,ZNF671
16335,163255,ZNF540
16336,388558,ZNF808
16337,126567,C2CD4C
16338,652968,GATSL3
16339,55071,C9orf40
16340,652966,NA
16341,729438,GATSL2
16342,2596,GAP43
16343,654502,IQCJ
16344,3261,NA
16345,55561,CDC42BPG
16346,55074,OXR1
16347,65982,ZSCAN18
16348,342945,ZSCAN22
16349,222696,ZSCAN23
16350,146050,ZSCAN29
16351,203523,ZNF449
16352,7753,ZNF202
16353,252884,ZNF396
16354,7762,ZNF215
16355,10406,WFDC2
16356,1506,CTRL
16357,90462,NA
16358,64744,SMAP2
16359,763,CA5A
16360,400591,C17orf102
16361,10940,POP1
16362,3769,KCNJ13
16363,8483,CILP
16364,375612,LHFPL3
16365,23207,PLEKHM2
16366,80228,ORAI2
16367,84878,ZBTB45
16368,151525,WDSUB1
16369,89832,CHRFAM7A
16370,137797,LYPD2
16371,167127,UGT3A2
16372,10505,SEMA4F
16373,780776,TVP23A
16374,64756,ATPAF1
16375,65992,DDRGK1
16376,26827,NA
16377,122509,IFI27L1
16378,7036,TFR2
16379,246213,SLC17A8
16380,729330,OC90
16381,374462,PTPRQ
16382,23432,GPR161
16383,6543,SLC8A2
16384,80305,TRABD
16385,8228,PNPLA4
16386,157855,KCNU1
16387,729250,PRR20E
16388,643314,KIAA0754
16389,574040,NA
16390,677841,NA
16391,100129387,NA
16392,199731,CADM4
16393,59277,NTN4
16394,139886,SPIN4
16395,7554,ZNF8
16396,677775,NA
16397,677781,NA
16398,677813,NA
16399,23593,HEBP2
16400,9831,ZNF623
16401,11238,CA5B
16402,440253,NA
16403,728758,NA
16404,125488,TTC39C
16405,594839,NA
16406,391356,PTRHD1
16407,26795,NA
16408,26810,NA
16409,133619,PRRC1
16410,677679,NA
16411,9304,NA
16412,692196,NA
16413,654319,NA
16414,125228,FAM210A
16415,441094,NA
16416,253769,WDR27
16417,26782,NA
16418,26820,NA
16419,100124533,NA
16420,677833,NA
16421,344787,ZNF860
16422,64285,RHBDF1
16423,119385,AGAP11
16424,285216,NA
16425,84681,HINT2
16426,654320,NA
16427,26205,GMEB2
16428,100500842,NA
16429,158135,TTLL11
16430,126204,NLRP13
16431,54819,ZCCHC10
16432,8326,FZD9
16433,389874,ZCCHC13
16434,53345,TM6SF2
16435,375298,CERKL
16436,146225,CMTM2
16437,7757,ZNF208
16438,10321,CRISP3
16439,84830,ADTRP
16440,7593,MZF1
16441,9940,DLEC1
16442,148362,BROX
16443,2679,NA
16444,26873,OPLAH
16445,646409,NA
16446,158835,AWAT2
16447,5681,PSKH1
16448,3804,KIR2DL3
16449,11062,DUS4L
16450,266747,RGL4
16451,54852,PAQR5
16452,4648,MYO7B
16453,254225,RNF169
16454,54496,PRMT7
16455,30813,VSX1
16456,55246,CCDC25
16457,51203,NUSAP1
16458,9552,SPAG7
16459,8505,PARG
16460,7769,ZNF226
16461,26049,FAM169A
16462,121274,ZNF641
16463,90987,ZNF251
16464,647042,GOLGA6L10
16465,9906,SLC35E2
16466,130026,ICA1L
16467,22925,PLA2R1
16468,389170,LEKR1
16469,153745,FAM71B
16470,653566,NA
16471,389177,TMEM212
16472,645843,NA
16473,144448,TSPAN19
16474,113828,FAM83F
16475,130951,M1AP
16476,651959,LOC651959
16477,441056,NA
16478,221017,NA
16479,284440,NA
16480,254956,MORN5
16481,114771,PGLYRP3
16482,122651,RNASE11
16483,347344,ZNF81
16484,84515,MCM8
16485,56203,LMOD3
16486,131375,LYZL4
16487,28316,CDH20
16488,149281,METTL11B
16489,389289,ANXA2R
16490,57467,HHATL
16491,29015,SLC43A3
16492,9890,PLPPR4
16493,79939,SLC35E1
16494,4045,LSAMP
16495,10512,SEMA3C
16496,65981,CAPRIN2
16497,57549,IGSF9
16498,51513,ETV7
16499,4037,LRP3
16500,100861412,FSBP
16501,92822,ZNF276
16502,22949,PTGR1
16503,375033,PEAR1
16504,170063,NA
16505,54785,BORCS6
16506,22921,MSRB2
16507,56965,PARP6
16508,55277,FGGY
16509,387718,TEX36
16510,9143,SYNGR3
16511,64207,IRF2BPL
16512,100289462,DEFB4B
16513,646658,SYNDIG1L
16514,387890,TMEM233
16515,92270,ATP6AP1L
16516,266727,MDGA1
16517,284904,SEC14L4
16518,2576,GAGE4
16519,9194,SLC16A7
16520,373863,DND1
16521,55532,SLC30A10
16522,401466,C8orf59
16523,28974,C19orf53
16524,165530,CLEC4F
16525,113451,AZIN2
16526,112483,SAT2
16527,1428,CRYM
16528,126969,SLC44A3
16529,53919,SLCO1C1
16530,728405,USP17L29
16531,391627,NA
16532,57210,SLC45A4
16533,55322,C5orf22
16534,55213,RCBTB1
16535,79849,PDZD3
16536,57214,CEMIP
16537,168451,THAP5
16538,27345,KCNMB4
16539,22979,EFR3B
16540,91975,ZNF300
16541,3590,IL11RA
16542,10086,HHLA1
16543,8614,STC2
16544,7038,TG
16545,4439,MSH5
16546,401251,SAPCD1
16547,53917,RAB24
16548,3321,IGSF3
16549,56604,NA
16550,55279,ZNF654
16551,79669,C3orf52
16552,2204,FCAR
16553,84068,SLC10A7
16554,3108,HLA-DMA
16555,100294190,NA
16556,79853,TM4SF20
16557,731682,NA
16558,1317,SLC31A1
16559,1735,DIO3
16560,164668,APOBEC3H
16561,93034,NT5C1B
16562,9154,SLC28A1
16563,403314,APOBEC4
16564,200316,APOBEC3F
16565,10930,APOBEC2
16566,55041,PLEKHB2
16567,140836,BANF2
16568,140831,ZSWIM3
16569,140832,WFDC10A
16570,606551,NA
16571,6769,STAC
16572,54848,ARHGEF38
16573,400714,NA
16574,7596,ZNF45
16575,140733,MACROD2
16576,153561,NA
16577,5790,PTPRCAP
16578,50818,NA
16579,442721,LMOD2
16580,57688,ZSWIM6
16581,50856,CLEC4A
16582,64232,MS4A5
16583,339778,C2orf70
16584,337985,KRTAP20-3
16585,100131902,KRTAP25-1
16586,643812,KRTAP27-1
16587,728299,KRTAP19-8
16588,282969,FUOM
16589,5409,PNMT
16590,143941,TTC36
16591,92070,NA
16592,53940,FTHL17
16593,163051,ZNF709
16594,387509,GPR153
16595,401,PHOX2A
16596,152687,ZNF595
16597,693164,NA
16598,728858,C12orf71
16599,133688,UGT3A1
16600,84560,MT4
16601,4489,MT1A
16602,84561,SLC12A8
16603,54800,KLHL24
16604,440264,NA
16605,83641,FAM107B
16606,151112,ZSWIM2
16607,494470,RNF165
16608,83694,RPS6KL1
16609,10473,HMGN4
